element,link,executor,core,partition,sleeping_guard,sleeping_instantiate,sleeping_apply,total_time,time_tuples,time_instantiate,time_extract,time_broadcast,time_apply
150,220,1,1,4,1000,1000,1000,852504.8327779999,213.446446,561651.868146,0.514295,37.687923,290601.315968
150,220,2,1,8,500,500,500,252306.12075000003,197.517426,173826.062565,0.644173,38.164599,78243.731987
150,220,2,2,16,250,250,250,82756.288672,199.306242,62923.521075,0.485642,37.15862,19595.817093
150,220,2,2,16,2000,2000,2000,553425.867281,197.344527,402143.296433,0.621626,35.286992,151049.317703
150,220,2,1,8,250,250,250,184810.579992,207.673699,117531.603634,0.542035,38.089511,67032.671113
150,220,2,1,8,2000,2000,2000,936203.2228880001,198.440271,625421.839812,0.522302,35.216226,310547.204277
150,220,1,1,4,500,500,500,445755.439584,193.618003,299889.363257,0.668909,42.039429,145629.749986
150,220,2,4,32,500,500,500,82961.592324,199.635632,61622.760996,0.657886,38.097218,21100.440592
150,220,2,1,8,1000,1000,1000,480689.82093499997,199.30573,324791.782944,0.571222,36.603489,155661.55755
150,220,2,4,32,1000,1000,1000,145324.01591100002,194.460208,103885.140622,0.495374,36.21014,41207.709567
150,220,2,4,32,250,250,250,50756.31424,198.302456,39406.107801,0.569538,41.54524,11109.789205
150,220,1,1,4,1000,1000,1000,854248.708901,199.273364,563435.431002,0.624203,38.730708,290574.649624
150,220,2,1,8,500,500,500,265302.97852600005,196.417221,187013.438507,0.456135,30.780552,78061.886111
150,220,2,2,16,1000,1000,1000,255015.08736,195.98135,178907.713309,0.577352,40.686051,75870.129298
150,220,2,2,16,250,250,250,94484.37744400001,196.071492,74439.120148,0.605561,38.575617,19810.004626
150,220,2,2,16,2000,2000,2000,506941.23443799996,219.779435,355762.003112,0.440818,33.152279,150925.858794
150,220,2,2,16,500,500,500,143294.11278,201.144994,104715.072913,0.555659,41.1174,38336.221814
150,220,2,1,8,250,250,250,152623.32471900003,196.567375,113415.161838,0.560165,35.531012,38975.504329
150,220,1,1,4,250,250,250,237433.82312800002,199.575084,163327.48663,0.603937,33.060791,73873.096686
150,220,1,1,4,500,500,500,445106.066033,201.536741,299229.13385,0.574953,35.225326,145639.595163
150,220,2,4,32,500,500,500,82468.76597800001,202.445646,61256.604783,0.622256,43.965377,20965.127916
150,220,2,4,32,1000,1000,1000,151538.223742,204.459596,110326.501822,0.532991,62.29209,40944.437243
150,220,2,4,32,250,250,250,54669.387038,249.938668,43406.303452,0.564636,36.869832,10975.71045
150,220,2,1,8,500,500,500,247273.036846,192.90661,171399.583465,0.494892,37.025644,75643.026235
150,220,2,2,16,250,250,250,90347.98414199997,198.654965,70317.664121,0.534462,38.397447,19792.733147
150,220,2,2,16,2000,2000,2000,506245.382186,195.934873,354969.840863,0.567037,37.05807,151041.981343
150,220,2,2,16,500,500,500,137689.035334,193.286757,98737.297584,0.517201,37.559479,38720.374313
150,220,2,1,8,250,250,250,152093.197423,194.132436,112541.119732,0.496646,30.373812,39327.074797
150,220,1,1,4,250,250,250,225797.86730800002,192.544873,152459.647481,0.555709,32.69534,73112.423905
150,220,2,4,32,500,500,500,88940.30886899997,195.182796,67594.352565,0.418119,34.328803,21116.026586
150,220,2,1,8,1000,1000,1000,482501.975749,193.420146,326524.946537,0.509356,34.93421,155748.1655
150,220,2,4,32,2000,2000,2000,283066.964824,196.172468,201985.216233,0.470574,57.271033,80827.834516
150,220,2,4,32,1000,1000,1000,142689.62283,206.861852,101469.036759,0.946187,56.774565,40956.003467
150,220,2,4,32,250,250,250,56913.362574000006,196.752606,45656.202162,0.602244,39.913107,11019.892455
150,220,2,1,8,500,500,500,370230.18117699993,193.332151,291789.805387,0.544961,34.989337,78211.509341
150,220,2,2,16,1000,1000,1000,252037.023813,199.354043,175987.522341,0.573546,36.868883,75812.705
150,220,2,2,16,250,250,250,101133.30387100001,199.788572,81174.75057,0.493836,41.110574,19717.160319
150,220,2,2,16,2000,2000,2000,509099.307239,193.929986,357957.093665,0.575524,39.379474,150908.32859
150,220,2,2,16,2000,2000,2000,504897.19473399996,236.205962,353670.792593,0.455744,36.065662,150953.674773
150,220,2,2,16,1000,1000,1000,253212.174585,213.558878,177222.448756,0.485685,37.673657,75738.007609
150,220,1,1,4,250,250,250,226257.18331500003,209.597409,152903.933593,0.517376,34.103065,73109.031872
150,220,2,2,16,0,0,0,14121.146658,200.853494,10318.913163,0.455444,35.952203,3564.972354
150,220,2,1,8,0,0,0,16662.577285,215.228044,15899.828469,0.591543,42.031047,504.898182
150,220,2,2,16,250,250,250,69568.424272,202.037311,49825.38776,0.747852,67.905858,19472.345491
150,220,2,1,8,250,250,250,181870.323387,203.369911,96398.826949,0.484455,37.988047,85229.654025
150,220,2,2,16,120,120,120,54240.192408999996,195.936181,37115.300465,0.555047,40.111506,16888.28921
150,220,1,1,4,120,120,120,179612.140878,202.380521,104311.985498,0.397637,25.975234,75071.401988
150,220,2,2,16,500,500,500,130378.63199000001,213.067548,91935.038822,0.602649,40.084801,38189.83817
150,220,2,1,8,1000,1000,1000,478477.02005100006,199.392994,322681.970611,0.435652,32.653881,155562.566913
150,220,1,1,4,500,500,500,437697.699172,248.087596,291797.773436,0.468614,38.056813,145613.312713
150,220,2,2,16,1000,1000,1000,253035.03951600002,197.82186,177091.112371,0.504468,40.851033,75704.749784
150,220,1,1,4,2000,2000,2000,1691802.4997000003,206.533181,1110961.874428,0.474598,35.034593,580598.5829
150,220,2,2,16,2000,2000,2000,493863.26158,194.088857,342960.065257,0.614228,44.42583,150664.067408
150,220,2,1,8,2000,2000,2000,937343.9535099999,200.880215,626577.547849,0.424043,30.209459,310534.891944
150,220,2,1,8,500,500,500,256555.257338,206.574416,178215.74504,0.560553,41.893464,78090.483865
#fd3209d486d9ab9270b2dcb5a649115f1fcd4379 
150,220,2,1,8,120,120,120,120538.31141800001,207.339074,76581.469582,0.512623,33.844228,43715.145911
150,220,2,2,16,0,0,0,11599.893652000002,205.40666,11157.319528,0.399836,34.250131,202.517497
150,220,2,2,16,120,120,120,51162.876151000004,194.672131,41628.082271,0.542175,40.941217,9298.638357
150,220,1,1,4,0,0,0,17302.907374,208.565558,16825.076425,0.592254,38.65505,230.018087
150,220,1,1,4,1000,1000,1000,857373.8067669999,209.399806,566524.836471,0.531977,35.781418,290603.257095
150,220,2,2,16,500,500,500,135577.900964,196.887857,96944.546537,0.687615,38.948333,38396.830622
150,220,2,2,16,250,250,250,99255.609226,194.025037,79236.950187,0.523986,37.88318,19786.226836
150,220,2,1,8,120,120,120,112933.117513,196.531361,71285.291813,0.599714,30.197475,41420.49715
150,220,2,2,16,0,0,0,19372.770495,193.89934,18967.091944,0.465767,37.524182,173.789262
150,220,2,2,16,120,120,120,53314.87150500001,195.218545,42629.651933,0.481096,38.173519,10451.346412
150,220,1,1,4,250,250,250,226136.01551300002,201.966793,152760.244813,0.478471,33.913806,73139.41163
150,220,2,1,8,2000,2000,2000,937188.3885929999,212.164103,626292.828017,0.544072,37.616162,310645.236239
150,220,2,2,16,2000,2000,2000,491875.39326399995,195.403893,340741.264147,0.584321,38.090851,150900.050052
150,220,2,2,16,1000,1000,1000,252249.65991,199.538828,176121.81654,0.482526,37.381806,75890.44021
150,220,2,1,8,1000,1000,1000,477629.14115499996,201.035515,321694.865774,0.496038,39.955922,155692.787906
150,220,2,2,16,2000,2000,2000,494500.477727,199.973805,343386.081097,0.579228,38.288876,150875.554721 
150,220,1,1,4,2000,2000,2000,1696340.069855,204.708243,1115393.704558,0.489638,36.386891,580704.780525
150,220,2,1,8,250,250,250,182944.21536,249.664112,105533.280965,0.505783,34.522989,77126.241511
150,220,2,2,16,250,250,250,71853.100428,194.940989,52138.471662,0.543381,50.48851,19468.655886
150,220,2,2,16,1000,1000,1000,260885.51533100003,216.690432,184778.150327,0.514327,41.00181,75849.158435
150,220,2,2,16,0,0,0,7319.933668000001,199.711734,6909.356296,0.393449,37.081311,173.390878
150,220,2,1,8,0,0,0,18930.750398,208.213901,18436.133606,0.543351,38.105237,247.754303
150,220,1,1,4,1000,1000,1000,861379.044649,212.643407,570545.112309,0.655476,34.661644,290585.971813
150,220,2,1,8,500,500,500,253951.47121200003,200.625537,175628.945539,0.488283,34.024752,78087.387101
150,220,2,2,16,500,500,500,128288.01157099998,194.315699,89895.517322,0.508137,38.302193,38159.36822
150,220,2,2,16,250,250,250,92497.625247,199.405099,56465.857419,0.566832,36.552231,35795.243666
150,220,1,1,4,0,0,0,15497.730981999997,201.986948,14985.095807,0.614203,38.376068,271.657956
150,220,2,2,16,500,500,500,133666.18316000002,199.084935,95147.131689,0.526642,36.780233,38282.659661
150,220,1,1,4,500,500,500,447022.049408,200.636788,301199.367032,0.529272,33.88822,145587.628096
150,220,2,2,16,120,120,120,55827.946635,197.428922,36974.741462,0.439819,33.374609,18621.961823
150,220,1,1,4,120,120,120,179432.23123599996,210.796362,93846.000248,0.530212,30.610605,85344.293809
150,220,2,2,16,2000,2000,2000,513544.39514100004,198.398525,362527.760012,0.500809,50.105334,150767.630461
150,220,2,2,16,1000,1000,1000,250788.04972399998,193.667665,174751.750851,0.444931,41.431445,75800.754832
150,220,2,1,8,1000,1000,1000,479327.00859800004,200.189304,323530.182401,0.468796,34.911031,155561.257066
150,220,2,2,16,1000,1000,1000,251927.87925399997,208.172313,175970.494726,0.460124,34.905672,75713.846419
150,220,2,1,8,0,0,0,27367.652873,227.836291,19974.39201,0.551931,40.75077,7124.121871
150,220,2,2,16,0,0,0,23500.613494,194.214487,23135.026684,0.404303,35.863628,135.104392
150,220,2,1,8,500,500,500,254817.75948100002,194.672827,176476.454796,0.734294,46.539005,78099.358559
150,220,2,2,16,250,250,250,93900.206075,193.291797,54110.220919,0.830808,38.08141,39557.781141
150,220,2,2,16,500,500,500,128591.89593299999,196.560569,90170.901571,0.542865,36.12191,38187.769018
150,220,2,2,16,0,0,0,9642.329443999999,193.550587,9172.597294,0.545798,48.071684,227.564081
150,220,1,1,4,0,0,0,17551.125734,201.476208,17040.355179,0.464978,39.100061,269.729308
150,220,2,2,16,500,500,500,132956.257778,195.670883,94524.025196,0.500307,39.270158,38196.791234
150,220,2,2,16,50,50,50,50711.817228,227.243164,35446.64293,0.472117,40.335483,14997.123534
150,220,2,2,16,50,50,50,47538.083846,222.916265,29948.417832,0.524029,40.90521,17325.32051
150,220,2,2,16,50,50,50,39563.482331,192.886807,31234.779608,0.467752,35.413797,8099.934367
150,220,2,2,16,50,50,50,40405.700506,196.400056,30704.637602,0.781703,45.25686,9458.624285
150,220,2,2,16,50,50,50,38878.996664,196.412968,29609.150443,0.412546,34.230189,9038.790518
150,220,2,2,16,50,50,50,43100.32620000001,202.223635,34152.219765,0.683482,42.536028,8702.66329
150,220,2,2,16,50,50,50,40612.023159,191.910631,31531.945489,0.428172,33.295645,8854.443222
150,220,2,2,16,50,50,50,40435.908496,207.000859,29916.368784,0.522364,42.005198,10270.011291
150,220,2,2,16,50,50,50,41874.91399400001,196.742679,33764.283866,0.478387,36.87544,7876.533622
150,220,2,2,16,50,50,50,38931.128450000004,207.55432,30658.929632,0.76246,45.770066,8018.111972
150,220,2,2,16,120,120,120,54290.152418,195.86991,43128.920565,0.706431,41.81795,10922.837562
150,220,2,2,16,120,120,120,54276.432188000006,199.289883,43549.659248,0.466759,38.427313,10488.588985
150,220,2,2,16,120,120,120,50429.335777,200.360078,40746.041522,0.503388,41.536025,9440.894764
150,220,2,2,16,120,120,120,59092.209881999996,194.134541,49084.420816,0.589294,40.197457,9772.867774
150,220,2,2,16,120,120,120,54583.38129800001,194.01318,41669.737525,0.552622,60.887733,12658.190238
150,220,2,2,16,120,120,120,54201.934720000005,195.778071,43176.290757,0.623564,42.438864,10786.803464
150,220,2,2,16,500,500,500,154560.086294,206.816092,115840.540435,0.629272,41.333684,38470.766811
150,220,2,2,16,0,0,0,11360.945818999999,194.232543,10995.363327,0.422342,31.876026,139.051581
150,220,2,2,16,0,0,0,13166.033514,208.664294,12690.453005,0.486402,36.706058,229.723755
150,220,2,2,16,0,0,0,11710.325332,191.87376,11281.554377,0.400948,34.513141,201.983106
150,220,2,2,16,0,0,0,9868.523406,199.492769,9413.893243,0.437918,39.052539,215.646937
150,220,1,1,4,120,120,120,180903.960032,205.458905,118830.639674,0.483012,31.677746,61835.700695
150,220,2,2,16,2000,2000,2000,493897.54694499995,191.823338,342957.768306,0.535252,38.942261,150708.477788
150,220,2,1,8,250,250,250,181196.61549199998,206.212479,100449.73666,0.462435,34.534495,80505.669423
150,220,2,2,16,250,250,250,76690.77106500001,194.284698,56917.69286,0.69245,46.041004,19532.060053
150,220,1,1,4,2000,2000,2000,1693347.895946,222.92716,1112396.12681,0.641332,34.774281,580693.426363
150,220,1,1,4,250,250,250,229992.03055700002,213.315683,156655.023506,0.520812,36.479885,73086.690671
150,220,2,2,16,120,120,120,45153.273442,198.706743,29002.987355,0.422527,39.828498,15911.328319
150,220,1,1,4,1000,1000,1000,873780.611745,207.889909,582891.619112,0.538212,38.610745,290641.953767
150,220,2,2,16,120,120,120,57683.324606999995,196.784336,37967.958754,0.52756,36.88359,19481.170367
150,220,2,1,8,120,120,120,127816.105009,214.707003,54390.546425,0.448725,34.708342,73175.694514
150,220,1,1,4,500,500,500,441116.987974,206.363225,295236.649271,0.516316,37.276341,145636.182821
150,220,2,1,8,2000,2000,2000,936490.893898,198.083277,625656.897722,0.575037,37.318165,310598.019697
150,220,1,1,4,120,120,120,177379.708637,220.255139,92147.143087,0.398516,31.591403,84980.320492
150,220,2,2,16,1000,1000,1000,255293.14306499998,197.950103,179296.179473,0.601252,39.466799,75758.945438
150,220,2,2,16,500,500,500,133821.03984,208.686903,95317.025676,0.670052,44.667631,38249.989578
150,220,1,1,4,250,250,250,224868.93137600005,199.40413,151575.646081,0.47742,33.422509,73059.981236
150,220,2,2,16,120,120,120,58824.996543,194.146003,37214.33573,0.544551,34.699145,21381.271114
150,220,2,1,8,500,500,500,255147.19712299993,204.470728,176758.286695,0.531241,40.201828,78143.706631
150,220,2,2,16,500,500,500,128368.140706,192.721024,89969.767517,0.599123,40.313271,38164.739771
150,220,2,2,16,120,120,120,41181.967377,199.279488,26058.265065,0.512594,34.529113,14889.381117
150,220,2,1,8,120,120,120,149611.806146,200.309833,74200.175618,0.528884,30.784848,75180.006963
150,220,1,1,4,0,0,0,16008.315619,199.967554,15411.709902,0.465138,38.466147,357.706878
150,220,2,1,8,0,0,0,19206.451454000002,218.114652,18724.678756,0.54616,37.406722,225.705164
150,220,2,1,8,0,0,0,90156.86391099998,206.518592,89752.766379,0.482725,32.293928,164.802287
150,220,2,1,8,0,0,0,17395.737265,210.327636,16747.926201,0.461986,36.404481,400.616961
150,220,2,1,8,0,0,0,50514.561898,209.371875,50090.633285,0.507632,32.105174,181.943932
150,220,2,1,8,0,0,0,17248.852048,199.092155,16653.867317,0.683936,41.12533,354.08331
150,220,2,1,8,0,0,0,48917.71509799999,199.572058,48482.431674,0.423961,30.620376,204.667029
150,220,2,1,8,0,0,0,18645.898798,196.285148,18153.49507,0.485518,37.612239,258.020823
150,220,2,1,8,50,50,50,116122.985953,206.373836,104450.502047,0.514973,35.312017,11430.28308
150,220,2,1,8,50,50,50,53322.844,204.723759,43116.319766,0.444159,35.23375,9966.122566
150,220,2,1,8,50,50,50,66191.677894,201.650061,49870.257161,0.482641,35.571002,16083.717029
150,220,2,1,8,50,50,50,53618.731122000005,198.360386,43719.796343,0.620446,32.833936,9667.120011
150,220,2,1,8,50,50,50,52447.536247,206.809547,42523.789626,0.658424,41.466415,9674.812235
150,220,2,1,8,50,50,50,55477.667795,198.661775,43505.390301,0.756295,54.095497,11718.763927
150,220,2,1,8,50,50,50,58898.96308000001,204.090343,46987.799954,0.560616,35.135633,11671.376534
150,220,2,1,8,50,50,50,66868.911685,202.632865,49684.296775,0.43456,61.359127,16920.188358
150,220,2,1,8,50,50,50,54689.064782,206.800896,45105.154431,0.50614,37.940973,9338.662342
150,220,2,1,8,50,50,50,53783.194254,195.793899,44523.365369,0.733175,54.991363,9008.310448
150,220,2,1,8,120,120,120,107912.55703899999,206.053213,71921.80479,0.540323,34.517576,35749.641137
150,220,2,1,8,120,120,120,113648.225992,205.357518,76359.36943,0.489223,37.9945,37045.015321
150,220,2,1,8,120,120,120,105681.45114699999,202.003986,68443.402791,0.507675,35.011672,37000.525023
150,220,2,1,8,120,120,120,113343.421019,195.486684,75471.384163,0.410795,32.491909,37643.647468
150,220,2,1,8,120,120,120,110718.095814,200.358042,74989.570645,0.496858,35.631442,35492.038827
150,220,2,1,8,120,120,120,109185.617799,200.938158,71688.447895,0.51223,75.737223,37219.982293
150,220,2,1,8,250,250,250,148611.4168,201.893031,108847.524893,0.638588,51.291126,39510.069162
150,220,2,1,8,250,250,250,143948.238266,203.175808,104168.979136,0.487534,29.503695,39546.092093
150,220,2,1,8,500,500,500,254029.507601,208.206262,175526.689364,0.529482,35.446829,78258.635664
150,220,2,1,8,500,500,500,249153.378387,198.764191,170739.666164,0.577802,38.674814,78175.695416
150,220,2,1,8,1000,1000,1000,478328.17552299995,200.053152,322505.47198,0.501437,35.23601,155586.912944
150,220,2,1,8,1000,1000,1000,477596.33897300006,196.582806,321712.051975,0.410962,32.223233,155655.069997
150,220,2,1,8,1000,1000,1000,477206.829948,195.981962,321393.213445,0.645701,40.476386,155576.512454
150,220,2,1,8,1000,1000,1000,475617.6861449999,193.154568,319763.191625,0.648972,36.826784,155623.864196
150,220,2,1,8,2000,2000,2000,935804.535173,203.109509,624888.775571,0.591291,34.83684,310677.221962
150,220,2,1,8,2000,2000,2000,936136.9680929999,201.369865,625210.860369,0.470337,32.662162,310691.60536
150,220,1,1,4,0,0,0,28021.790402,201.739511,27613.337308,0.457004,28.822181,177.434398
150,220,1,1,4,0,0,0,30847.840358,208.334285,30457.230038,0.453158,28.935792,152.887085
150,220,1,1,4,0,0,0,15830.952079000002,196.638305,15304.530084,0.512973,55.274434,273.996283
150,220,1,1,4,0,0,0,79911.42209099999,207.936501,77615.814632,0.488296,28.017811,2059.164851
150,220,1,1,4,0,0,0,32281.821480000002,201.700261,31869.023684,0.445259,33.299125,177.353151
150,220,1,1,4,0,0,0,16970.079917,219.199643,16522.20145,0.451415,30.97888,197.248529
150,220,1,1,4,50,50,50,128582.87767,209.370964,112666.472936,0.44374,29.862558,15676.727472
150,220,1,1,4,50,50,50,91588.030107,200.453662,72131.558049,0.489428,32.705911,19222.823057
150,220,1,1,4,50,50,50,88990.121635,198.903831,68088.103868,0.533906,33.659564,20668.920466
150,220,1,1,4,50,50,50,100102.610328,199.615178,84141.936692,0.505663,33.839465,15726.71333
150,220,1,1,4,50,50,50,88836.60435999998,205.240037,67107.7129,0.435111,30.561517,21492.654795
150,220,1,1,4,50,50,50,89699.36778300001,200.964821,73517.219112,0.470277,53.162498,15927.551075
150,220,1,1,4,50,50,50,87965.072419,215.648526,66952.187395,0.459585,33.557967,20763.218946
150,220,1,1,4,50,50,50,89376.79928900002,202.211666,67205.133957,0.530261,34.37502,21934.548385
150,220,1,1,4,50,50,50,93982.99823099999,200.415736,74587.22892,0.485706,37.260203,19157.607666
150,220,1,1,4,50,50,50,91447.027716,202.712705,73833.281789,0.451004,49.93546,17360.646758
150,220,1,1,4,120,120,120,144775.46794899998,196.414456,107836.13216,0.549292,36.344366,36706.027675
150,220,1,1,4,120,120,120,151299.61668699997,208.319731,114402.214719,0.766649,39.937486,36648.378102
150,220,1,1,4,120,120,120,145161.53570900002,197.131444,108221.278322,0.510194,52.061744,36690.554005
150,220,1,1,4,120,120,120,140262.333773,212.40367,103367.598187,0.492383,35.407314,36646.432219
150,220,1,1,4,120,120,120,151113.409154,199.010525,114262.393231,0.485413,31.536488,36619.983497
150,220,1,1,4,120,120,120,147688.858959,204.162767,110849.051189,0.6903,33.980205,36600.974498
150,220,1,1,4,250,250,250,242048.520526,193.23047,168589.014873,0.512306,35.656466,73230.106411
150,220,1,1,4,250,250,250,243705.10585000005,199.140588,170349.860447,0.539794,29.492613,73126.072408
150,220,1,1,4,250,250,250,242718.565003,198.11732,169340.49097,0.473695,33.827505,73145.655513
150,220,1,1,4,500,500,500,451504.77405500005,194.767745,305697.22579,0.703455,45.621711,145566.455354
150,220,1,1,4,500,500,500,463287.819152,202.075062,312386.871936,0.442423,33.243359,150665.186372
150,220,1,1,4,500,500,500,450574.487185,201.460955,304698.425958,1.213344,39.644476,145633.742452
150,220,1,1,4,1000,1000,1000,853263.83821,194.191808,562424.800924,0.502329,34.959241,290609.383908
150,220,1,1,4,1000,1000,1000,853595.3247159999,193.462118,562732.646749,0.457315,32.942432,290635.816102
150,220,1,1,4,1000,1000,1000,853190.055427,197.206864,562313.642127,0.484807,33.086951,290645.634678
150,220,1,1,4,1000,1000,1000,877093.5064060001,216.977897,586162.271636,0.513715,29.725067,290684.018091
150,220,1,1,4,1000,1000,1000,877532.454777,201.523378,586637.315154,0.539043,34.63389,290658.443312
150,220,1,1,4,2000,2000,2000,1707783.0113219998,205.717101,1126809.058361,0.722754,33.261363,580734.251743
150,220,1,1,4,2000,2000,2000,1701041.7583210003,206.613079,1120132.839445,0.554833,31.896466,580669.854498
150,220,1,1,4,2000,2000,2000,1701802.291349,195.771593,1120916.174234,0.469116,31.111754,580658.764652
150,220,1,1,4,2000,2000,2000,1695243.0255989998,216.529141,1114369.442845,0.550417,33.466663,580623.036533
150,220,1,1,4,2000,2000,2000,1711021.6390999998,221.665329,1130140.528624,0.557813,32.708038,580626.179296
150,220,1,1,4,2000,2000,2000,1690706.442059,204.913637,1109765.930213,0.599619,40.795146,580694.203444
150,220,2,4,32,0,0,0,17378.908202,203.079903,16594.015567,0.600002,36.810178,544.402552
150,220,2,4,32,0,0,0,14261.597945,198.32864,13841.789793,0.460337,34.956731,186.062444
150,220,2,4,32,0,0,0,8261.218352,200.172001,7854.503603,0.418811,36.181755,169.942182
150,220,2,4,32,0,0,0,6431.855564,211.796438,5952.959574,0.504421,41.84754,224.747591
150,220,2,4,32,0,0,0,11517.011752,204.099392,10536.716378,0.461772,36.89696,738.83725
150,220,2,4,32,0,0,0,10436.2945,197.607999,9994.102006,0.419834,32.871781,211.29288
150,220,2,4,32,0,0,0,11735.303515,196.768246,11334.027365,0.419202,33.032111,171.056591
150,220,2,4,32,0,0,0,15540.554382,192.171134,15113.918744,0.588875,49.519945,184.355684
150,220,2,4,32,0,0,0,15098.02619,204.351613,14701.457637,0.459724,37.630146,154.12707
150,220,2,4,32,0,0,0,8457.018913,206.762134,7972.85561,0.586618,67.425264,209.389287
150,220,2,4,32,50,50,50,25076.203036,201.495821,20567.381978,0.513551,36.347991,4270.463695
150,220,2,4,32,50,50,50,26877.138778,214.395885,22049.012579,0.528324,40.958546,4572.243444
150,220,2,4,32,50,50,50,27904.441159,192.830632,23811.379827,0.557083,36.812632,3862.860985
150,220,2,4,32,50,50,50,23375.550988000003,199.657101,18846.949342,0.584518,40.542281,4287.817746
150,220,2,4,32,50,50,50,27396.373982,192.687981,23228.543651,0.539772,41.150018,3933.45256
150,220,2,4,32,50,50,50,27299.709385,202.387916,21685.382819,0.680737,40.483249,5370.774664
150,220,2,4,32,50,50,50,26852.59576,199.050933,22226.382601,0.651401,54.418644,4372.092181
150,220,2,4,32,50,50,50,26107.432172,201.302278,21036.349422,0.646795,37.25269,4831.880987
150,220,2,4,32,50,50,50,25341.947055999997,193.199232,21875.891503,0.568461,60.464705,3211.823155
150,220,2,4,32,50,50,50,31468.411318,198.75699,28153.866065,0.509573,37.422325,3077.856365
150,220,2,4,32,120,120,120,40632.833201,201.48243,34640.494744,0.540339,40.063778,5750.25191
150,220,2,4,32,120,120,120,40083.811882,198.754674,34119.153533,0.383368,34.828313,5730.691994
150,220,2,4,32,120,120,120,37431.75673,193.116827,31313.40457,0.543525,37.049497,5887.642311
150,220,2,4,32,120,120,120,36629.90189,197.468425,30475.807808,0.543458,44.124153,5911.958046
150,220,2,4,32,120,120,120,37174.359298999996,194.444977,31089.539666,0.532341,39.469328,5850.372987
150,220,2,4,32,120,120,120,36942.894126,191.605113,30957.844272,0.537119,37.37108,5755.536542
150,220,2,4,32,120,120,120,44313.41747099999,194.942976,38051.26068,0.434046,34.684913,6032.094856
150,220,2,4,32,120,120,120,43115.877655,201.125549,37079.658023,0.483861,41.115236,5793.494986
150,220,2,4,32,120,120,120,43832.499829,196.67562,37761.923788,0.566418,38.276065,5835.057938
150,220,2,4,32,120,120,120,43821.459503000005,196.383862,37702.549378,0.418367,36.486051,5885.621845
150,220,2,4,32,250,250,250,66119.466339,205.831551,54758.211279,0.562544,35.284041,11119.576924
150,220,2,4,32,250,250,250,64249.896567,213.72451,53037.437439,0.562645,37.370534,10960.801439
150,220,2,4,32,250,250,250,63197.36295299999,202.382297,51988.738523,0.490087,39.302348,10966.449698
150,220,2,4,32,250,250,250,59426.583480999994,196.359911,48077.948853,0.54061,38.378763,11113.355344
150,220,2,4,32,250,250,250,54845.983667,202.328147,43362.642548,0.498292,30.907812,11249.606868
150,220,2,4,32,500,500,500,90631.39608100001,201.22401,69279.969455,0.595165,39.348113,21110.259338
150,220,2,4,32,500,500,500,87094.81596500002,199.029138,65692.893335,0.487269,39.613492,21162.792731
150,220,2,4,32,500,500,500,90707.095333,204.797302,69191.008171,0.500894,37.296971,21273.491995
